"ndc9","dose_form_rxcui"
"735030002","316982"
"546290011","317541"
"350000990","10652"
"378080494","91058"
"001680021","316985"
"597790575","317541"
"639410159","317541"
"500900761","317541"
"101350534","317541"
"116730930","316955"
"243850975","316992"
"651330140","346286"
"005910424","317541"
"669020645","316986"
"681800819","91058"
"003630519","317541"
"604290750","317541"
"686820690","317541"
"477810409","316943"
"333580088","316965"
"422920037","317541"
"503220015","316999"
"718727260","316949"
"619190083","316965"
"005361089","317541"
"693450300","346286"
"007811182","317541"
"700000517","316982"
"578960471","1540456"
"167140229","316943"
"525840610","316949"
"722880497","317004"
"678770527","317541"
"718727068","1649574"
"597790547","317541"
"004092634","1649574"
"290330053","316965"
"512240202","316965"
"507710202","316995"
"005271830","317541"
"003785425","317541"
"001210504","316968"
"411630724","316982"
"516721330","2107950"
"002471710","316987"
"776930010","346286"
"643800213","317541"
"658620908","316965"
"621750114","316995"
"607600703","316945"
"752620006","316986"
"712050622","317541"
"250000101","316945"
"001439802","316965"
"102020069","316985"
"551110639","317541"
"119170039","316945"
"231550002","317541"
"607600205","316965"
"510790632","316965"
"638680714","317541"
"697400322","316982"
"525840284","1649574"
"000937201","317541"
"557000661","317541"
"679800294","317541"
"228405404","316949"
"900850002","346286"
"001137190","316992"
"005749119","316986"
"725590008","317541"
"783460019","346286"
"490350865","316965"
"560620179","91058"
"712050639","316965"
"716100484","316945"
"502680757","317541"
"724850217","317541"
"515520694","402496"
"705182526","346286"
"333420469","316982"
"001850415","316945"
"578960777","316965"
"597430910","316965"
"500903958","316942"
"430630553","316965"
"353560710","317541"
"737870128","346286"
"606370194","346286"
"005175601","1649574"
"490350104","91058"
"745450002","797271"
"458650556","317541"
"681800247","316943"
"606870328","317541"
"582320400","316985"
"705183088","317541"
"619190362","317541"
"301420984","91058"
"693360102","317541"
"005171134","316949"
"724760069","316985"
"713352025","317541"
"709340351","317541"
"001850022","316945"
"662670997","316968"
"680010406","316949"
"573370133","316986"
"005910406","317541"
"724760111","317541"
"504280673","316965"
"101065661","316986"
"680712364","316969"
"636292364","316943"
"007033213","316949"
"633230412","316949"
"481070049","316945"
"761500234","346286"
"509890898","316949"
"806810165","317541"
"713350036","317541"
"400930101","317541"
"681800277","317541"
"004061220","317541"
"636293209","317541"
"500904684","317541"
"009046818","317541"
"134110173","316965"
"372050089","317541"
"672961655","317541"
"680010113","316945"
"530022495","316945"
"680711515","317541"
"427080054","316943"
"004094646","316949"
"516724044","317541"
"003384114","1649574"
"682104182","316965"
"713350680","317541"
"722750718","316982"
"765191184","317541"
"900110180","316992"
"687887139","316965"
"636670956","316992"
"516724037","317541"
"560620842","316969"
"627410123","316999"
"552890134","317541"
"637390333","317541"
"116730115","91058"
"422910374","317541"
"523430040","317541"
"689980144","317541"
"604290016","10312"
"530020591","316942"
"680714888","316995"
"613140656","7670"
"557000312","317541"
"605050811","7670"
"557150004","346286"
"500902894","316943"
"578960459","317541"
"682100190","317541"
"529590824","316965"
"672961591","317541"
"681800569","317541"
"689990985","316965"
"619190023","317541"
"516724203","317541"
"368000134","316965"
"613140647","316964"
"004097075","1649574"
"718000009","316985"
"500903377","317541"
"339923005","346286"
"500902198","317541"
"638680002","1540455"
"001724096","317541"
"636292409","317541"
"713351298","317541"
"620070051","346284"
"007030125","1649574"
"422910870","316965"
"005178750","1649574"
"713350304","317541"
"705182338","11103"
"504363125","316995"
"477810369","316945"
"748252081","346286"
"100130003","316965"
"499990255","317541"
"633040155","317541"
"003630637","11103"
"680830316","1649574"
"732790016","1792831"
"581182271","316965"
"500905209","7670"
"003630602","1540453"
"250210205","1649574"
"005915347","317541"
"819630101","7670"
"372050495","317541"
"003780069","317541"
"368000414","316965"
"687887254","317541"
"655171023","346286"
"003785510","316942"
"510790892","317541"
"762820463","317541"
"558870900","317541"
"422910855","317541"
"687886791","317541"
"693060050","317541"
"498840306","316942"
"649800373","316965"
"000694030","1649574"
"000935234","317541"
"537460135","317541"
"493480786","316982"
"573370083","346286"
"126340905","317541"
"500904785","317541"
"005271326","316965"
"674570888","1649574"
"700000062","316969"
"707711608","317541"
"712880005","1649574"
"722160226","316982"
"368000337","316969"
"761380117","346286"
"249790538","316945"
"490350604","317541"
"167140967","346286"
"139250107","317541"
"333580512","316942"
"001160407","316955"
"005912174","317541"
"007034155","1649574"
"510130416","316965"
"525650032","106332"
"636291336","317541"
"713351773","316965"
"636298644","346286"
"503830024","7670"
"705182147","316985"
"680840202","317541"
"481020052","317541"
"597790534","316942"
"707711140","317541"
"370120609","316965"
"705181832","317541"
"317220348","317541"
"500904216","317541"
"561360414","346286"
"131070105","316965"
"228405627","316949"
"713350299","316995"
"115640004","316999"
"500902575","317541"
"693960009","316985"
"683680153","10652"
"458650114","317541"
"516722108","316968"
"670910217","317541"
"682104108","317541"
"631870801","317541"
"736560018","10652"
"636292049","316968"
"162520515","317541"
"637390322","317541"
"301420051","317541"
"683820374","317541"
"722880732","316965"
"007819158","1649574"
"680840070","317541"
"557000150","317541"
"530021026","317541"
"518240067","10652"
"003781134","317541"
"623320049","317541"
"672960877","317541"
"000549818","317541"
"636294276","316965"
"007815485","317541"
"378080136","91058"
"500905253","316945"
"422910265","317541"
"704360098","317541"
"490350042","316969"
"748800200","346286"
"411630199","11103"
"516621425","1649574"
"658620503","317541"
"003780834","316969"
"638740033","91344"
"506320007","797271"
"716100044","317541"
"716100292","317541"
"715170001","316986"
"637390054","316982"
"000935382","317541"
"523430051","317541"
"633230136","1649574"
"680840795","316965"
"516600027","316995"
"604290139","316945"
"721890151","317541"
"293000414","317541"
"490350273","316945"
"573370094","316986"
"636292128","317541"
"633230710","1649574"
"118220199","11103"
"433530242","317541"
"775130001","346286"
"705182269","317541"
"709340425","317541"
"617480025","316965"
"674570222","1649574"
"696800143","317541"
"001850720","316943"
"636297893","317541"
"713350833","317541"
"707940207","316985"
"121640012","346161"
"687887850","91058"
"378080514","317004"
"372050992","316968"
"586020737","317541"
"009047223","316968"
"228403428","316949"
"756820800","316986"
"510790400","316945"
"709340236","317541"
"773330835","317541"
"607600552","317541"
"713350488","317541"
"551110250","317541"
"430630885","317541"
"301420078","316968"
"000936817","2107948"
"651620416","317007"
"649800472","317541"
"499990724","316965"
"473350637","317541"
"620110214","316969"
"003782920","317541"
"669930939","106332"
"584660105","346286"
"597620015","317541"
"339920820","316965"
"681800567","317541"
"722660124","316949"
"708600214","1649574"
"658410626","317541"
"000540057","316968"
"597790749","316983"
"115234327","346165"
"422920043","317541"
"683820183","317541"
"619190596","317541"
"705182349","317541"
"530026060","317541"
"507420635","316945"
"000937867","316992"
"552890645","316995"
"620110429","316992"
"713350165","316995"
"243850291","316968"
"502280114","316965"
"009043191","317541"
"003785208","317541"
"662670132","316965"
"713350133","317541"
"378080397","346161"
"599230706","316965"
"005271333","317541"
"680840105","316965"
"101350353","317541"
"707711458","317541"
"422910460","317541"
"001160061","316955"
"705180013","317541"
"712050878","317541"
"003785521","316945"
"694230914","10652"
"698440001","317541"
"705181041","317541"
"764120001","316986"
"635170400","797271"
"007031995","1649574"
"178563554","316968"
"561360094","346286"
"712050213","316969"
"167140452","317541"
"493480542","317541"
"602191677","316965"
"625590295","317541"
"414150996","316945"
"680010220","317541"
"136680332","317541"
"680160103","316969"
"636293341","316965"
"691170015","317541"
"636292310","317541"
"658410683","317541"
"500904325","316965"
"510790446","317541"
"631870450","316965"
"250210788","721656"
"000090234","316949"
"607600342","317541"
"557000761","316965"
"817530001","346286"
"559100947","316955"
"680712344","317541"
"586570642","317541"
"727890030","317541"
"167140939","316945"
"713580016","346286"
"629141000","316999"
"430630180","316965"
"712090025","317541"
"597790427","797271"
"705181610","317541"
"228405475","316949"
"516621420","316949"
"631870464","316985"
"680840127","317541"
"003630160","317541"
"007130630","316985"
"002686214","316949"
"643800722","316965"
"610101112","346286"
"705183061","317541"
"597621346","316965"
"707951180","317541"
"576640062","317541"
"561360063","346286"
"228401527","316949"
"604290085","317541"
"636292110","316943"
"009045259","106332"
"504363384","317541"
"726110642","1649574"
"005730554","797271"
"553150832","316965"
"604290588","317541"
"713350602","317541"
"003630480","402499"
"003785050","316965"
"606870360","317541"
"118223065","317541"
"560620588","316969"
"539430986","316985"
"001439808","317541"
"531450304","317009"
"499990799","317541"
"557000344","317541"
"301420127","1792831"
"738620213","346286"
"636292138","316945"
"674570211","1649574"
"301420702","7670"
"681800962","346161"
"005275180","316969"
"607600775","317541"
"605052875","316965"
"713350078","317541"
"672961294","317541"
"680713395","316982"
"804250010","317541"
"500903291","316965"
"713350675","317541"
"709340336","316995"
"007813140","1649574"
"680830449","316949"
"467080264","316945"
"621350968","316969"
"649800511","316968"
"750440261","346286"
"503830565","317541"
"604290203","317541"
"118221226","316973"
"487830500","346169"
"422910122","317541"
"636292533","316968"
"637390988","316965"
"636297321","317541"
"553160831","316968"
"649800433","317541"
"722140503","316945"
"003784560","316945"
"680840075","316965"
"707711364","317541"
"713350202","317541"
"751150772","346286"
"516621452","721656"
"796720825","1649574"
"003782074","317541"
"713351655","316965"
"636297632","316965"
"340570511","316999"
"658620608","317541"
"705183003","317541"
"537460110","317541"
